"Transaction ID","Posting Date","Effective Date","Transaction Type","Amount","Check Number","Reference Number","Description","Transaction Category","Type","Balance","Memo","Extended Description"
"20201223 64148 10,000 391,387","12/23/2020","12/23/2020","Debit","-100.00000","","15679961","Withdrawal Debit NINTENDO *AMERICAUS 800-255-3700 WA Date 12/23/20 43286 5816 Card 15 #1501","","Card","0.00000","","Withdrawal Debit NINTENDO *AMERICAUS 800-255-3700 WA Date 12/23/20 43286 5816 Card 15 #1501"
"20201223 64148 9,000 307,478","12/23/2020","12/23/2020","Debit","-90.00000","","15679960","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 876","","ACH","100.00000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 876"
"20201223 64148 200 307,477","12/23/2020","12/23/2020","Debit","-2.00000","","15679959","Transfer fee","Transfer","Fees","190.00000","","Transfer fee"
"20201223 64148 1,886 307,476","12/23/2020","12/23/2020","Credit","18.86000","","15679958","From Share 0000","","Transfer","192.00000","","From Share 0000"
"20201222 64148 2,100 357,197","12/22/2020","12/22/2020","Debit","-21.00000","","15679957","#671874 SUNOCO 05068051 ELSMERE KY Card 15 #1501","","POS","173.14000","","#671874 SUNOCO 05068051 ELSMERE KY Card 15 #1501"
"20201221 64148 1,500 35,935","12/21/2020","12/21/2020","Debit","-15.00000","","15679956","Withdrawal Debit SKYLINE CHILI CINCINNATI OH Date 12/19/20 24786 5814 Card 15 #1501","","Card","194.14000","","Withdrawal Debit SKYLINE CHILI CINCINNATI OH Date 12/19/20 24786 5814 Card 15 #1501"
"20201219 64148 5,134 364,551","12/19/2020","12/19/2020","Debit","-51.34000","","15679955","#528019 CLIFTON MARKET 319 LUDLOW AVE. CINCINNATI OH Card 15 #1501","","POS","209.14000","","#528019 CLIFTON MARKET 319 LUDLOW AVE. CINCINNATI OH Card 15 #1501"
"20201219 64148 8,527 285,262","12/19/2020","12/19/2020","Debit","-85.27000","","15679954","Withdrawal Debit THE PARTY SOURCE BELLEVUE KY Date 12/18/20 43287 5921 Card 15 #1501","","Card","260.48000","","Withdrawal Debit THE PARTY SOURCE BELLEVUE KY Date 12/18/20 43287 5921 Card 15 #1501"
"20201217 64148 6,561 411,755","12/17/2020","12/17/2020","Debit","-65.61000","","15679953","#736173 KROGER #9 3158 DIX ERLANGER KY Card 15 #1501","","POS","345.75000","","#736173 KROGER #9 3158 DIX ERLANGER KY Card 15 #1501"
"20201217 64148 990 409,666","12/17/2020","12/17/2020","Debit","-9.90000","","15679952","#056724 USPS KIOSK 201 3135 DIXIE HWY ERLANGER KY Card 15 #1501","","POS","411.36000","","#056724 USPS KIOSK 201 3135 DIXIE HWY ERLANGER KY Card 15 #1501"
"20201217 64148 100,000 408,398","12/17/2020","12/17/2020","Debit","-1000.00000","","15679951","COINBASE INC. TYPE: 7930  ID: 0623 CO: COINBASE INC. ACH ECC WEB ACH Trace 012","","ACH","421.26000","","COINBASE INC. TYPE: 7930  ID: 0623 CO: COINBASE INC. ACH ECC WEB ACH Trace 012"
"20201217 64148 1,059 246,634","12/17/2020","12/17/2020","Debit","-10.59000","","15679950","Recurring Withdr Spotify USA New York NY Date 12/17/20 27025 4899 Card 15 #1501","","Card","1421.26000","","Recurring Withdr Spotify USA New York NY Date 12/17/20 27025 4899 Card 15 #1501"
"20201216 64148 8,925 353,458","12/16/2020","12/16/2020","Debit","-89.25000","","15679949","Withdrawal Debit SHOOT POINT BLANK 1603 OH Date 12/15/20 42950 5941 Card 15 #1501","","Card","1431.85000","","Withdrawal Debit SHOOT POINT BLANK 1603 OH Date 12/15/20 42950 5941 Card 15 #1501"
"20201215 64148 10,000 306,699","12/15/2020","12/15/2020","Debit","-100.00000","","15679948","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 310","","ACH","1521.10000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 310"
"20201214 64148 90 529,491","12/14/2020","12/14/2020","Debit","-0.90000","","15679947","Debit Card Fee MASTERCARD ISSUER CROSS-BORDER FEE Date 12/12/20 17836 5611 Card 15 #1501","Shopping","Fees","1621.10000","","Debit Card Fee MASTERCARD ISSUER CROSS-BORDER FEE Date 12/12/20 17836 5611 Card 15 #1501"
"20201214 64148 10,000 529,487","12/14/2020","12/14/2020","Debit","-100.00000","","15679946","Withdrawal Debit Barney Cools 7001 AU Date 12/12/20 17836 5611 Card 15 #1501","","Card","1622.00000","","Withdrawal Debit Barney Cools 7001 AU Date 12/12/20 17836 5611 Card 15 #1501"
"20201214 64148 6,359 312,346","12/14/2020","12/14/2020","Debit","-63.59000","","15679945","Withdrawal Debit STEAMGAMES.COM 4259522 Bellevue WA Date 12/14/20 27024 5816 Card 15 #1501","","Card","1722.00000","","Withdrawal Debit STEAMGAMES.COM 4259522 Bellevue WA Date 12/14/20 27024 5816 Card 15 #1501"
"20201211 64148 3,163 468,688","12/11/2020","12/11/2020","Debit","-31.63000","","15679944","#574980 Speedway 3204 Dix Erlanger KY Card 15 #1501","","POS","1785.59000","","#574980 Speedway 3204 Dix Erlanger KY Card 15 #1501"
"20201211 64148 3,199 440,995","12/11/2020","12/11/2020","Debit","-31.99000","","15679943","#358873 KROGER #4 824 MAIN MILFORD OH Card 15 #1501","","POS","1817.22000","","#358873 KROGER #4 824 MAIN MILFORD OH Card 15 #1501"
"20201211 64148 4,813 399,737","12/11/2020","12/11/2020","Debit","-48.13000","","15679942","#103963 AMAZON.COM*M92 SEATTLE WA Card 15 #1501","","POS","1849.21000","","#103963 AMAZON.COM*M92 SEATTLE WA Card 15 #1501"
"20201210 64148 7,900 364,495","12/10/2020","12/10/2020","Debit","-79.00000","","15679941","Withdrawal Debit PRIVATEINTERNETACCESS 4893 CO Date 12/09/20 42950 5734 Card 15 #1501","","Card","1897.34000","","Withdrawal Debit PRIVATEINTERNETACCESS 4893 CO Date 12/09/20 42950 5734 Card 15 #1501"
"20201210 64148 6,782 283,703","12/10/2020","12/10/2020","Debit","-67.82000","","15680030","Withdrawal Debit OLD NAVY ON-LINE GROVEPORT OH","Shopping","Card","1976.34000","","Withdrawal Debit OLD NAVY ON-LINE GROVEPORT OH"
"20201209 64148 25,000 297,519","12/9/2020","12/9/2020","Debit","-250.00000","","15680029","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 763","","ACH","2044.16000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 763"
"20201208 64148 14,575 335,285","12/8/2020","12/8/2020","Debit","-145.75000","","15680028","Withdrawal Debit DYNAVAP LLC 2827 WI Date 12/07/20 48077 5399 Card 15 #1501","","Card","2294.16000","","Withdrawal Debit DYNAVAP LLC 2827 WI Date 12/07/20 48077 5399 Card 15 #1501"
"20201208 64148 18,343 247,067","12/8/2020","12/8/2020","Debit","-183.43000","","15680027","Withdrawal Debit ALIEN FLOWER MONKEY LL 818-6414462 CA Date 12/07/20 21560 5993 Card 15 #1501","","Card","2439.91000","","Withdrawal Debit ALIEN FLOWER MONKEY LL 818-6414462 CA Date 12/07/20 21560 5993 Card 15 #1501"
"20201207 64148 200,000 507,407","12/7/2020","12/7/2020","Credit","2000.00000","","15680026","From Share 0000 Mbr Rmks 1 for rbh, 1 for expenses","","Retail ACH","2623.34000","","From Share 0000 Mbr Rmks 1 for rbh, 1 for expenses"
"20201207 64148 30,000 490,084","12/7/2020","12/7/2020","Credit","300.00000","","15680025","From Share 0000 Mbr Rmks christmas","","Retail ACH","623.34000","","From Share 0000 Mbr Rmks christmas"
"20201207 64148 800 366,074","12/7/2020","12/7/2020","Debit","-8.00000","","15680024","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 720","","ACH","323.34000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 720"
"20201206 64148 4,381 290,911","12/6/2020","12/6/2020","Debit","-43.81000","","15680023","#246935 TARGET T- 160 Pavi Newport KY Card 15 #1501","Shopping","POS","331.34000","","#246935 TARGET T- 160 Pavi Newport KY Card 15 #1501"
"20201206 64148 1,000 289,386","12/6/2020","12/6/2020","Debit","-10.00000","","15680022","#700204 KROGER FU 130 PAVI NEWPORT KY Card 15 #1501","","POS","375.15000","","#700204 KROGER FU 130 PAVI NEWPORT KY Card 15 #1501"
"20201205 64148 1,589 321,298","12/5/2020","12/5/2020","Credit","15.89000","","15680021","#520132 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501","","POS","385.15000","","#520132 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501"
"20201205 64148 10,588 300,740","12/5/2020","12/5/2020","Credit","105.88000","","15680020","#457887 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501","","POS","369.26000","","#457887 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501"
"20201205 64148 3,709 300,737","12/5/2020","12/5/2020","Credit","37.09000","","15680019","#594532 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501","","POS","263.38000","","#594532 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501"
"20201205 64148 1,290 297,654","12/5/2020","12/5/2020","Credit","12.90000","","15680018","#475754 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501","","POS","226.29000","","#475754 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501"
"20201205 64148 2,118 283,924","12/5/2020","12/5/2020","Debit","-21.18000","","15680017","Withdrawal Debit SMYTH PARTS PLUS 17 FL FLORENCE KY Date 12/04/20 24780 5533 Card 15 #1501","","Card","213.39000","","Withdrawal Debit SMYTH PARTS PLUS 17 FL FLORENCE KY Date 12/04/20 24780 5533 Card 15 #1501"
"20201204 64148 1,502 443,664","12/4/2020","12/4/2020","Debit","-15.02000","","15680016","#325870 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501","","POS","234.57000","","#325870 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501"
"20201204 64148 7,000 319,148","12/4/2020","12/4/2020","Debit","-70.00000","","15680015","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 136","","ACH","249.59000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 136"
"20201203 64148 3,710 470,522","12/3/2020","12/3/2020","Debit","-37.10000","","15680014","#344778 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501","","POS","319.59000","","#344778 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501"
"20201203 64148 2,755 267,685","12/3/2020","12/3/2020","Debit","-27.55000","","15680013","Withdrawal Debit STEAM PURCHASE 425-9522985 WA Date 12/02/20 41824 5816 Card 15 #1501","","Card","356.69000","","Withdrawal Debit STEAM PURCHASE 425-9522985 WA Date 12/02/20 41824 5816 Card 15 #1501"
"20201202 64148 3,020 483,355","12/2/2020","12/2/2020","Debit","-30.20000","","15680012","#415495 AMAZON.COM*B08769243 SEATTLE WA Card 15 #1501","","Bill Pay","384.24000","","#415495 AMAZON.COM*B08769243 SEATTLE WA Card 15 #1501"
"20201202 64148 975 462,690","12/2/2020","12/2/2020","Debit","-9.75000","","15680011","#372356 AMAZON.COM*Q00281AM3 SEATTLE WA Card 15 #1501","","Bill Pay","414.44000","","#372356 AMAZON.COM*Q00281AM3 SEATTLE WA Card 15 #1501"
"20201202 64148 3,709 453,748","12/2/2020","12/2/2020","Debit","-37.09000","","15680010","#401024 AMAZON.COM*Y54367UJ3 SEATTLE WA Card 15 #1501","","Bill Pay","424.19000","","#401024 AMAZON.COM*Y54367UJ3 SEATTLE WA Card 15 #1501"
"20201202 64148 975 434,846","12/2/2020","12/2/2020","Credit","9.75000","","15680009","#317757 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501","","POS","461.28000","","#317757 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501"
"20201202 64148 42,398 376,629","12/2/2020","12/2/2020","Credit","423.98000","","15680008","#287194 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501","","POS","451.53000","","#287194 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501"
"20201202 64148 42,398 302,592","12/2/2020","12/2/2020","Debit","-423.98000","","15680007","#242445 AMAZON.COM*XD3NV1ZW3 SEATTLE WA Card 15 #1501","","Bill Pay","27.55000","","#242445 AMAZON.COM*XD3NV1ZW3 SEATTLE WA Card 15 #1501"
"20201202 64148 200 302,591","12/2/2020","12/2/2020","Debit","-2.00000","","15680006","Transfer fee","Transfer","Fees","451.53000","","Transfer fee"
"20201202 64148 17,121 302,590","12/2/2020","12/2/2020","Credit","171.21000","","15680005","From Share 0000","","Transfer","453.53000","","From Share 0000"
"20201202 64148 1,589 300,925","12/2/2020","11/30/2020","Debit","-15.89000","","15680004","#287353 AMAZON.COM*221E548Q3 SEATTLE WA Card 15 #1501","","POS","282.32000","","#287353 AMAZON.COM*221E548Q3 SEATTLE WA Card 15 #1501"
"20201202 64148 3,709 1,113","12/2/2020","12/1/2020","Credit","37.09000","","15680003","#946608 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501","","POS","298.21000","","#946608 AMAZON.COM REFUNDAMAZON.COM SEATTLE WA Card 15 #1501"
"20201201 64148 3,709 308","12/1/2020","11/30/2020","Debit","-37.09000","","15680002","#190749 AMAZON.COM*X61OS62Z3 SEATTLE WA Card 15 #1501","","Bill Pay","261.12000","","#190749 AMAZON.COM*X61OS62Z3 SEATTLE WA Card 15 #1501"
"20201130 64148 3,939 760,031","11/30/2020","11/30/2020","Debit","-39.39000","","15680001","#147676 AMAZON.COM*288F702H3 SEATTLE WA Card 15 #1501","","Bill Pay","298.21000","","#147676 AMAZON.COM*288F702H3 SEATTLE WA Card 15 #1501"
"20201130 64148 975 760,025","11/30/2020","11/30/2020","Debit","-9.75000","","15680000","#149796 AMAZON.COM*9M07Z8FL3 SEATTLE WA Card 15 #1501","","Bill Pay","337.60000","","#149796 AMAZON.COM*9M07Z8FL3 SEATTLE WA Card 15 #1501"
"20201130 64148 10,588 760,017","11/30/2020","11/30/2020","Debit","-105.88000","","15679999","#223729 AMAZON.COM*VZ6GF4NX3 SEATTLE WA Card 15 #1501","","Bill Pay","347.35000","","#223729 AMAZON.COM*VZ6GF4NX3 SEATTLE WA Card 15 #1501"
"20201130 64148 2,189 757,791","11/30/2020","11/30/2020","Debit","-21.89000","","15679998","#192780 AMAZON.COM*IL3KX8HL3 SEATTLE WA Card 15 #1501","","Bill Pay","453.23000","","#192780 AMAZON.COM*IL3KX8HL3 SEATTLE WA Card 15 #1501"
"20201130 64148 42,398 553,315","11/30/2020","11/30/2020","Debit","-423.98000","","15679997","#188315 AMAZON.COM*6Y4LG7QA3 SEATTLE WA Card 15 #1501","","Bill Pay","475.12000","","#188315 AMAZON.COM*6Y4LG7QA3 SEATTLE WA Card 15 #1501"
"20201130 64148 3,709 540,603","11/30/2020","11/30/2020","Debit","-37.09000","","15679996","#257635 AMAZON.COM*DR7D01JK3 SEATTLE WA Card 15 #1501","","Bill Pay","899.10000","","#257635 AMAZON.COM*DR7D01JK3 SEATTLE WA Card 15 #1501"
"20201130 64148 1,272 536,923","11/30/2020","11/30/2020","Debit","-12.72000","","15679995","#029482 THORNTONS #007 #0073 - 3045 Dixie Erlanger KY Card 15 #1501","","POS","936.19000","","#029482 THORNTONS #007 #0073 - 3045 Dixie Erlanger KY Card 15 #1501"
"20201130 64148 1,723 5,372","11/30/2020","11/29/2020","Debit","-17.23000","","15679994","Withdrawal Debit CHICK-FIL-A #03784 CINCINNATI OH Date 11/27/20 14047 5814 Card 15 #1501","Food & Dining","Card","948.91000","","Withdrawal Debit CHICK-FIL-A #03784 CINCINNATI OH Date 11/27/20 14047 5814 Card 15 #1501"
"20201127 64148 10,400 468,100","11/27/2020","11/27/2020","Debit","-104.00000","","15679993","Withdrawal Debit ACROBOLIX 95455 AL Date 11/27/20 42953 8999 Card 15 #1501","","Card","966.14000","","Withdrawal Debit ACROBOLIX 95455 AL Date 11/27/20 42953 8999 Card 15 #1501"
"20201127 64148 123,850 452,051","11/27/2020","11/27/2020","Debit","-1238.50000","","15679992","#031302 MICRO ELECTRON 11755 Mosteller Ro Sharonville OH Card 15 #1501","","POS","1070.14000","","#031302 MICRO ELECTRON 11755 Mosteller Ro Sharonville OH Card 15 #1501"
"20201127 64148 400 435,547","11/27/2020","11/27/2020","Debit","-4.00000","","15679991","To Share 0000 Mbr Rmks stay above 14","","Retail ACH","2308.64000","","To Share 0000 Mbr Rmks stay above 14"
"20201127 64148 120,000 379,640","11/27/2020","11/27/2020","Credit","1200.00000","","15679990","From Share 0000 Mbr Rmks possible microcenter blkFriday","","Retail ACH","2312.64000","","From Share 0000 Mbr Rmks possible microcenter blkFriday"
"20201124 64148 5,901 414,631","11/24/2020","11/24/2020","Debit","-59.01000","","15679989","#365095 KROGER #4 130 PAVI NEWPORT KY Card 15 #1501","","POS","1112.64000","","#365095 KROGER #4 130 PAVI NEWPORT KY Card 15 #1501"
"20201121 64148 1,140 329,942","11/21/2020","11/21/2020","Debit","-11.40000","","15679988","#115003 SHELL SERVICE S CINCINNATI OH Card 15 #1501","Auto & Transport","POS","1171.65000","","#115003 SHELL SERVICE S CINCINNATI OH Card 15 #1501"
"20201121 64148 2,525 326,644","11/21/2020","11/21/2020","Debit","-25.25000","","15679987","#390408 SHELL SERVICE S EDGEWOOD KY Card 15 #1501","Auto & Transport","POS","1183.05000","","#390408 SHELL SERVICE S EDGEWOOD KY Card 15 #1501"
"20201120 64148 2,686 276,949","11/20/2020","11/20/2020","Debit","-26.86000","","15679986","#544111 AMAZON.COM*JW1Y06JU3 SEATTLE WA Card 15 #1501","","Bill Pay","1208.30000","","#544111 AMAZON.COM*JW1Y06JU3 SEATTLE WA Card 15 #1501"
"20201119 64148 1,483 412,637","11/19/2020","11/19/2020","Debit","-14.83000","","15679985","#015900 THORNTONS #007 #0073 - 3045 Dixie Erlanger KY Card 15 #1501","","POS","1235.16000","","#015900 THORNTONS #007 #0073 - 3045 Dixie Erlanger KY Card 15 #1501"
"20201119 64148 7,000 296,826","11/19/2020","11/19/2020","Debit","-70.00000","","15679984","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 289","","ACH","1249.99000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 289"
"20201119 64148 36,400 271,272","11/19/2020","11/19/2020","Debit","-364.00000","","15680077","Withdrawal Debit USPS PO BOXES ONLINE 800-782-6724 DC","","Card","1319.99000","","Withdrawal Debit USPS PO BOXES ONLINE 800-782-6724 DC"
"20201118 64148 50,000 379,729","11/18/2020","11/18/2020","Credit","500.00000","","15680076","From Share 0000 Mbr Rmks po box, kroger, + books","","Retail ACH","1683.99000","","From Share 0000 Mbr Rmks po box, kroger, + books"
"20201118 64148 860 370,699","11/18/2020","11/18/2020","Debit","-8.60000","","15680075","#820158 KROGER #466 7685 MALL ROAD FLORENCE KY Card 15 #1501","","POS","1183.99000","","#820158 KROGER #466 7685 MALL ROAD FLORENCE KY Card 15 #1501"
"20201116 64148 1,059 518,572","11/16/2020","11/16/2020","Debit","-10.59000","","15680074","Recurring Withdr Spotify USA New York NY Date 11/17/20 47026 4899 Card 15 #1501","","Card","1192.59000","","Recurring Withdr Spotify USA New York NY Date 11/17/20 47026 4899 Card 15 #1501"
"20201113 64148 981 360,342","11/13/2020","11/13/2020","Debit","-9.81000","","15680073","#381928 SHELL SERVICE S ERLANGER KY Card 15 #1501","Auto & Transport","POS","1203.18000","","#381928 SHELL SERVICE S ERLANGER KY Card 15 #1501"
"20201113 64148 5,500 285,647","11/13/2020","11/13/2020","Debit","-55.00000","","15680072","Withdrawal Debit EL RIO GRANDE NEWPORT KY Date 11/12/20 24780 5812 Card 15 #1501","","Card","1212.99000","","Withdrawal Debit EL RIO GRANDE NEWPORT KY Date 11/12/20 24780 5812 Card 15 #1501"
"20201112 64148 101,500 451,065","11/12/2020","11/12/2020","Debit","-1015.00000","","15680071","COINBASE.COM TYPE: 7930  ID: 3997  DATA: 2 CO: COINBASE.COM ACH ECC WEB ACH Trace 466","","ACH","1267.99000","","COINBASE.COM TYPE: 7930  ID: 3997  DATA: 2 CO: COINBASE.COM ACH ECC WEB ACH Trace 466"
"20201111 64148 6,000 359,250","11/11/2020","11/11/2020","Credit","60.00000","","15680070","From Share 0000 Mbr Rmks margs","","Retail ACH","2282.99000","","From Share 0000 Mbr Rmks margs"
"20201111 64148 2,995 328,773","11/11/2020","11/11/2020","Debit","-29.95000","","15680069","#776493 SHELL SERVICE S EDGEWOOD KY Card 15 #1501","Auto & Transport","POS","2222.99000","","#776493 SHELL SERVICE S EDGEWOOD KY Card 15 #1501"
"20201111 64148 120,000 325,670","11/11/2020","11/11/2020","Credit","1200.00000","","15680068","From Share 0000 Mbr Rmks in case of loan begin","","Retail ACH","2252.94000","","From Share 0000 Mbr Rmks in case of loan begin"
"20201110 64148 991 435,705","11/10/2020","11/10/2020","Debit","-9.91000","","15680067","Withdrawal Debit Subway 60534 Erlanger KY Date 11/10/20 27025 5814 Card 15 #1501","Food & Dining","Card","1052.94000","","Withdrawal Debit Subway 60534 Erlanger KY Date 11/10/20 27025 5814 Card 15 #1501"
"20201110 64148 100,000 332,690","11/10/2020","11/10/2020","Credit","1000.00000","","15680066","From Share 0000 Mbr Rmks btc","","Retail ACH","1062.85000","","From Share 0000 Mbr Rmks btc"
"20201110 64148 2,014 332,649","11/10/2020","11/10/2020","Credit","20.14000","","15680065","From Share 0000 Mbr Rmks rip J.Erpenbeck","","Retail ACH","62.85000","","From Share 0000 Mbr Rmks rip J.Erpenbeck"
"20201109 64148 2,013 460,571","11/9/2020","11/9/2020","Debit","-20.13000","","15680064","#345900 KROGER #4 7685 MAL FLORENCE KY Card 15 #1501","","POS","42.71000","","#345900 KROGER #4 7685 MAL FLORENCE KY Card 15 #1501"
